1.153730750171105601e+00 2.469918987952077760e+00 2.469926787440671415e-02
1.902751011789813651e+00 2.093335446538411748e+00 2.093322385948002615e-02
3.105767451476145968e+00 1.307658290743266782e+00 1.307665284562700182e-02
-8.539953171548722577e-02 2.476145202211865293e+00 2.476147278148015107e-02
3.166376541386534349e+00 -1.098227809275745398e-01 -1.098303821002413749e-03
2.752855091358471729e+00 6.415971193646489157e-01 6.416104920157733593e-03
-1.558889007370104940e+00 2.399409312625566226e+00 2.399397312343686320e-02
-2.494265840817648350e+00 2.141160176237749457e+00 2.141144459743114792e-02
2.627845356954556788e+00 -7.418668281990330460e-01 -7.418541849483009827e-03
2.866318564360157417e+00 1.077453458849326529e+00 1.077458135104086660e-02
-3.016095257805556429e+00 -4.073080513268574898e-01 -4.072997945829533693e-03
-3.102112912929005262e+00 1.173201043451658876e+00 1.173192151661937507e-02
2.038720005013380465e+00 -1.789149500240935442e+00 -1.789166158974981810e-02
3.006596796356619361e+00 -3.251596146657256825e-01 -3.251535832564653779e-03
1.679772967485665403e+00 -2.795438803345411394e+00 -2.795422669407425856e-02
1.050394506996251920e+00 2.566003644909472303e+00 2.566013764337518599e-02
-1.497879179868192967e+00 -2.303859463409419828e+00 -2.303846144514134706e-02
-3.078429916926087806e+00 -1.222372372562027465e+00 -1.222350330762975515e-02
-2.284946409872727013e+00 -2.086681623630288307e+00 -2.086673666486031989e-02
2.241387789982505652e+00 -2.147291230113257843e+00 -2.147276386223676350e-02
-1.706369555370213231e-01 -2.638338447652764263e+00 -2.638350601780665994e-02
3.064094311184325292e+00 -8.800505373048272961e-02 -8.800805847869559370e-04
-3.195987307584501114e+00 -1.144915760230792223e+00 -1.144921726439178736e-02
4.939446351962101245e-01 -2.799206286833674007e+00 -2.799221974695835849e-02
2.618007850848003581e+00 -1.989041076351644177e+00 -1.989026576695512860e-02
-2.454710163910919896e+00 -1.228937530036924963e+00 -1.228939012213733223e-02
-2.220863619496069141e+00 2.070174369989253194e+00 2.070167016703789581e-02
-7.543663529116489963e-01 -2.333032949712122495e+00 -2.333053667052695929e-02
-2.343539752686900179e+00 5.416945470798106843e-01 5.416786754758051887e-03
2.149419951084009739e+00 2.497844618240411929e+00 2.497858485663811620e-02
3.279874371807241507e-01 -3.163534370596401857e+00 -3.163517561235915099e-02
-8.462284539724284071e-01 2.563389454236608245e+00 2.563388515824946770e-02
-9.890468364571712856e-01 2.453481983990763560e+00 2.453475639093037966e-02
-2.892301762673709753e+00 -1.491093411749775832e+00 -1.491102974855624576e-02
-1.871895225893031700e+00 2.059054138612791185e+00 2.059034205242898583e-02
-1.765812170659263880e-01 -3.049902879350717910e+00 -3.049917466201434654e-02
1.293518067598589116e+00 -3.017296806110358887e+00 -3.017273676925987663e-02
1.538479885736952157e+00 2.252717661049063569e+00 2.252724824409439025e-02
-2.577554365895306177e+00 -6.949488501329863510e-01 -6.949657138327150659e-03
-2.009467091230161095e+00 -2.581079714402779945e+00 -2.581064809423037204e-02
-2.497621489939406469e+00 -3.546308693480149654e-01 -3.546315055862646077e-03
-1.283540794433827070e+00 -2.686045288303560596e+00 -2.686056470904979801e-02
2.651964816839684769e+00 1.589970172290319672e+00 1.589995365628600263e-02
-2.648242516657502321e+00 -1.845030432693164579e+00 -1.845028741356425153e-02
-2.654641819266861269e+00 -1.684707660603879775e+00 -1.684690634219337610e-02
3.059812600567301200e+00 3.067677740076605319e-01 3.067779551634514622e-03
2.490543823074019780e+00 -6.604443845579479611e-01 -6.604534195107735969e-03
-1.592981371630523002e+00 -2.566017238773037779e+00 -2.566003812855625899e-02
2.388087077932974367e+00 1.707221629062106949e+00 1.707226732195747665e-02
1.532814899333859504e+00 -2.849161476432554352e+00 -2.849181202257687964e-02
8.509537375557668648e-01 -3.031080921069955636e+00 -3.031096226734537533e-02
-1.380967869602389264e+00 2.411195061600257539e+00 2.411201169370187636e-02
2.521182872327487168e+00 1.018403158758125482e+00 1.018406446766445712e-02
1.410119027552418691e+00 -1.964818480948155255e+00 -1.964828020382541202e-02
-1.577944441033909184e+00 -2.837985675839508559e+00 -2.837975475908708495e-02
-5.322953556150009646e-01 3.053780355787681255e+00 3.053773641974292033e-02
2.323996322820975013e+00 -1.912380899919271293e+00 -1.912369823004982095e-02
2.538658038449970178e-01 -2.653321762015806051e+00 -2.653335148502152310e-02
9.654649708456691792e-01 3.087199674304371921e+00 3.087189053923894075e-02
1.892408449429767492e+00 1.497359066755590273e+00 1.497352023036324989e-02
-1.422367660043773130e+00 -2.478079789300462021e+00 -2.478086040573082918e-02
2.511116952771530464e+00 3.528384230658759141e-02 3.528960506096393132e-04
-3.353153049861638119e-02 2.461827456097960276e+00 2.461834333302981639e-02
9.769577413514344277e-01 2.741713983574197933e+00 2.741693166156486047e-02
2.512330767517091612e+00 1.179958174018653549e+00 1.179943273385357892e-02
-3.589838883924479918e-01 2.929200529301837275e+00 2.929198814819925292e-02
2.253302192361452683e+00 -2.545271593248029873e+00 -2.545269813469447709e-02
-2.111020410108406686e+00 1.722476893219991201e+00 1.722482777015576713e-02
1.034942239175691503e+00 -2.414264265690003075e+00 -2.414257597089511376e-02
1.202192869012692844e+00 2.293507383481777406e+00 2.293514292214724262e-02
-2.541029622077963346e+00 2.119769013014352943e+00 2.119772698699414620e-02
-1.028462352817928471e-01 -2.407481972247378366e+00 -2.407488071965297252e-02
-1.833355025263495808e+00 1.806184850703865807e+00 1.806203448192999703e-02
-1.356017735729309059e+00 2.418787509173566885e+00 2.418791995969846523e-02
-2.328001996776349891e+00 2.277652455023602140e+00 2.277639287023240644e-02
2.214964247698711475e+00 1.400958062164762152e+00 1.400953513475984222e-02
6.187836262240578034e-01 3.244059365955583196e+00 3.244045898614709295e-02
-3.320362708540065988e+00 6.741672254420750798e-01 6.741757576576094292e-03
